timestamp,cpu_percent,memory_percent,memory_gb,disk_read_mb,disk_write_mb,power_kw,carbon_kg_per_5min,carbon_kg_per_hour
2026-01-12T12:21:52.957720,0.0,47.2,0.4217338562011719,5575.71435546875,8084.962890625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:26:53.970186,0.0,47.2,0.4217185974121094,5575.71435546875,8085.466796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:31:54.982671,0.0,47.3,0.4219322204589844,5575.71435546875,8085.962890625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:36:55.995233,0.0,47.3,0.4219322204589844,5575.71435546875,8086.400390625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:41:57.009283,0.0,47.3,0.4219207763671875,5575.71435546875,8087.064453125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:46:58.021585,0.0,46.4,0.4144172668457031,5575.71435546875,8087.751953125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:51:59.034226,0.0,46.4,0.4144134521484375,5575.71435546875,8088.224609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:57:00.083368,0.0,46.4,0.4144020080566406,5575.71435546875,8088.681640625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:02:01.096747,0.0,46.4,0.41439056396484375,5575.71435546875,8089.154296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:07:02.114004,0.0,46.4,0.41437530517578125,5575.71435546875,8089.568359375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:12:03.129048,0.0,46.4,0.41436004638671875,5575.71435546875,8090.294921875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:17:04.142048,0.0,46.4,0.4143524169921875,5575.71435546875,8090.798828125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:22:05.154693,0.5,46.4,0.4145927429199219,5575.71435546875,8091.490234375,0.003642,0.00012595249999999998,0.0015114299999999998
2026-01-12T13:27:06.167249,0.0,46.4,0.4145851135253906,5575.71435546875,8091.923828125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:32:07.179822,0.0,48.0,0.4285621643066406,5609.04248046875,8092.876953125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T13:37:08.193174,0.0,48.0,0.42855072021484375,5609.04248046875,8093.419921875,0.0036,0.0001245,0.0014939999999999999
